userID	bookID	bookRating	bookID_encoded
895	0062502182	5	31
895	0375727132	9	147
895	0380002930	10	149
895	0385504209	8	181
895	0440226104	7	237
895	0671027387	6	377
895	0679751521	9	397
895	0743412028	9	418
895	0805063897	9	440
896	0345402871	5	117
896	0385492081	5	178
896	0440206154	5	220
896	0440211727	5	223
896		5	467
896		5	467
896	044023722X	5	243
896	0440241073	5	244
896	0446606189	5	265
896	0446606324	5	266
896	0446607657	5	268
896	0446607711	5	269
896	0446610038	5	273
896		5	467
896	0671042262	10	381
897	0345339711	9	98
898	0060977493	4	22
898		7	467
898	0399501487	7	198
898	0451163966	7	294
898	0451166892	8	295
898	0452282152	8	312
898	0553275976	7	339
898	0671004573	5	369
898		4	467
898	0684801523	5	399
898	068484267X	4	401
898	0684865742	5	404
898	080411109X	7	436
898	0812550706	7	442
899	0060958022	10	19
899	0064407667	10	33
899	014025448X	8	43
899	0316666343	3	82
899	0345348036	10	101
899	0375705856	10	142
899	0380002930	10	149
899	0385492081	8	178
899	0385722206	6	192
899	0440221471	8	229
899	0440234743	8	239
899	0440414806	10	245
899		10	467
899	0553250531	8	332
899	0553375407	8	349
899	0671510053	8	383
899	0671617028	8	384
899	1559029838	10	459
900	0316776963	10	86
900	0375703861	10	140
901	0060928336	5	13
901	0060938455	7	18
901	0312966970	6	67
901		5	467
901		6	467
901	0345339703	5	97
901	0385504209	8	181
901	0385512104	5	187
901	0440211727	6	223
901	0440213525	8	225
901	0446606812	3	267
901		7	467
901	0451183665	5	301
901	0525947647	5	327
901	0553375407	5	349
901	0671001795	8	365
901	0671011367	9	370
901	0671021001	5	372
901	0671027360	8	376
901	0679734775	3	393
901	0679746048	4	396
901	0684874350	5	407
902	0060392452	6	7
902	0061009059	9	27
902	0142001740	10	49
902	0312966091	9	66
902	0312971346	10	68
902	0316666343	8	82
902	0316776963	9	86
902	0345370775	6	108
902	0375412824	9	133
902	0385335881	9	167
902	044021145X	8	222
902	0440211727	8	223
902	0440214041	8	226
902		8	467
902	0440236703	9	242
902	0441172717	7	248
902	0449212602	10	286
902	0449219364	9	287
902	0449219461	8	288
902	0553271636	8	335
902	0553279556	9	342
902	0553279912	8	343
902	0671001795	9	365
902	0767902521	9	423
902	0804106304	9	434
902	1400031354	9	451
903	006101351X	9	28
903	0312306326	8	61
903	031242227X	10	64
903	0345361792	9	105
903	0380002930	8	149
903	0380730138	8	155
903	0385504209	10	181
903	0399501487	8	198
903	044022165X	7	231
903	044651652X	5	256
903	0446606189	9	265
903	0446607657	9	268
903	0451163966	8	294
903	0452282829	8	313
903	0553279378	8	341
903	0671001795	8	365
903	0671021001	10	372
903	0679745203	8	395
903	080410526X	8	433
903	089480829X	10	448
904	0440414806	7	245
904	1558744630	8	457
905	0345361792	8	105
905	0671041789	8	380
905	068484267X	9	401
905	0684865742	8	404
905	0684874350	8	407
905	0688177751	8	408
906		8	467
906	0316096199	9	77
906	0345436911	6	125
906	0399501487	5	198
906	0440180295	8	219
906	0451172817	7	298
906	0451176464	10	299
906	0451184963	7	302
906	0842329129	7	443
906	0842329218	7	444
907	0060929871	4	14
907	0140067477	10	38
907	0140177396	8	40
907	0312924585	6	65
907	0316769487	1	85
907	0399144463	9	196
907	0440180295	6	219
907	0440224675	4	235
907	0441172717	10	248
907	0449006522	5	285
907	0451156609	3	292
907	0451160525	8	293
907	0451167317	6	296
907	0451169530	7	297
907	0451177096	7	300
907	0451184963	5	302
907	0451524934	7	307
907	0515131229	9	320
907	0515132020	8	321
907	051513287X	8	323
907	0553580221	4	355
907	067102423X	4	373
907	0671024248	4	374
907	0671041789	8	380
907	0671042858	2	382
907	0743211383	4	413
907	0802130208	7	431
907	080410526X	9	433
908	0060502258	6	8
908		6	467
908	0142001740	10	49
908	0312924585	9	65
908	0316666343	9	82
908	0345444884	10	129
908	0440221471	5	229
908	044651862X	7	257
908	0446532231	8	259
908	0515131229	8	320
908	051513287X	9	323
908	0609804138	10	363
908		10	467
908	0670892963	9	364
908	080410526X	9	433
909	0060915544	8	9
909	0060921145	7	11
909	0345361792	5	105
909	0440215625	8	227
909	0515131229	8	320
909	0515132020	8	321
909	051513287X	8	323
909	0553572997	9	351
910	0060938455	10	18
910	0060987103	10	23
910	0060987561	10	25
910	0140067477	10	38
910		9	467
910	0140298479	9	46
910	0312278586	10	58
910	0316776963	10	86
910	0316777730	10	87
910	0375725784	10	145
910	038549081X	10	177
910	0385504209	10	181
910	038550926X	8	184
910	0439064872	10	215
910		10	467
910		10	467
910	043935806X	10	218
910	0440206154	10	220
910	0446532231	10	259
910	0446608955	9	271
910	0452282152	10	312
910	0553250426	10	331
910	0553272535	10	336
910	059035342X	10	361
910	0609610597	10	362
910		10	467
910	0671021001	10	372
910	0971880107	3	449
910	1573225517	10	460
911	0060915544	9	9
911	0060928336	9	13
911	014029628X	9	45
911	0312966091	8	66
911	0312983271	6	72
911	031298328X	4	73
911	0316666343	9	82
911	0316693006	8	83
911	0345348036	9	101
911	0345387651	9	114
911	0385335881	8	167
911	0385472951	5	172
911		7	467
911	0385730586	8	193
911	0440211727	5	223
911	0440214041	8	226
911		7	467
911	0446359866	8	253
911	0446601241	8	260
911	0446605484	8	264
911	0446606189	9	265
911	0446607711	7	269
911	0446611212	8	276
911	0449221482	8	289
911	0553268880	8	334
911	0671021001	7	372
911	0743418174	8	419
911	0767905385	7	425
911	0786868716	7	428
911	1400031354	9	451
911	1400034779	9	453
912	0316769487	8	85
912	0446604666	8	261
912	0446605484	7	264
912	0446606189	8	265
912	0446607657	7	268
912	0446611212	7	276
912	0525947647	10	327
912	0671021001	6	372
913	0060173289	5	3
913	0060938455	7	18
913	0316666343	5	82
913	034541389X	7	120
913	0380718340	8	154
913	0440211727	9	223
913	0446605484	5	264
913	0446610038	7	273
913	067976402X	9	398
914	0553572997	10	351
915	0345378482	9	109
915	034540288X	9	118
915	0451184963	8	302
916	0060392452	7	7
916		7	467
916	0316666343	8	82
916	0345443284	6	128
916	0375506039	8	135
916	0375726403	7	146
916	0385486804	7	176
916	0446670111	7	279
916	0446672211	4	281
916	0452282829	6	313
916	0553572997	6	351
916	0671003755	6	366
916	0743237188	7	416
916	0786885688	9	430
916	0804111359	10	437
917	0345339703	10	97
917	0345339711	10	98
917	0345339738	10	99
917	0446670251	10	280
918	0060934417	5	17
918	0312243022	5	56
918	0312278586	8	58
918	0345370775	5	108
918	0345438329	5	126
918	0385335881	7	167
918	0385498802	7	180
918	038550926X	7	184
918	0671027387	6	377
918	067976402X	3	398
918	0743418174	6	419
918	1558743669	3	455
918	1573225789	9	461
919	0060959037	6	20
919	0060976845	8	21
919	0060987561	10	25
919	014023313X	8	41
919	0142001740	9	49
919	0380718332	6	153
919	0385265700	7	163
919	0385505833	7	182
919	0385720106	4	188
919	0425147622	6	200
919	0425154092	8	202
919	0440212561	6	224
919	044023722X	8	243
919	0440998050	10	246
919	0441003257	8	247
919	0446606324	7	266
919	0446607657	5	268
919	0452269571	7	311
919	0671027360	7	376
919	0743418204	8	420
919	0786868716	8	428
920	0064400557	10	32
920	0345337662	10	95
920	0439139597	10	217
920	0515133973	10	324
920	0553268880	10	334
920	0842329129	9	443
921	0142001805	9	50
921	0312422156	9	63
921	0345417623	9	122
921	0440998050	9	246
921	0446672211	9	281
921	0553296981	6	348
921	0812550706	8	442
922	0151008116	7	52
922	0312195516	8	55
922	0312282990	6	59
922	0316182540	9	78
922	0316602906	9	81
922	0316666343	9	82
922	0375726403	7	146
922	0375727345	9	148
922	0385504209	7	181
922	0385510438	8	185
922	0399150897	6	197
922		7	467
922	0440226104	9	237
922	0553250426	9	331
922	0553250531	8	332
922	0590353403	7	360
922	0671028375	7	378
922	140003065X	10	450
923	0142004235	10	51
923	0151008116	10	52
923	0385504209	9	181
923	0385512104	10	187
923	0385721420	10	190
923	0743237188	8	416
924	0385730586	9	193
925	0446610399	8	275
926	0061097101	9	30
926	0316096199	10	77
926	0345378482	10	109
926	038533334X	9	164
926	0385721420	6	190
926	0439064872	10	215
926		9	467
926	0449005615	10	284
926	0452264464	9	310
926	0553280414	6	346
926	0553296981	10	348
926	059035342X	9	361
926	0684801523	9	399
926	0804106304	9	434
926	0804111359	5	437
926	1573225789	7	461
927	0312195516	9	55
927	0345370775	8	108
927	0345378490	7	110
927	0345417623	9	122
927	0385472951	7	172
927	0385474016	8	173
927		8	467
927	0440211727	8	223
927	0440998050	8	246
927	0446670111	7	279
927	0449212602	8	286
927	0451524934	9	307
927	0452282152	9	312
927	0452284449	5	315
927	0553572997	8	351
927	0671027344	5	375
927		9	467
927	0679734775	9	393
927	0786885688	6	430
927	080410526X	9	433
927	0804111359	6	437
927	1400034779	8	453
927	1573229326	7	463
928	0060987103	9	23
928	0060987529	7	24
928	0064472272	6	34
928		9	467
928	0140293248	7	44
928	0140298479	8	46
928	0312278586	5	58
928	0312421273	3	62
928	0316666343	8	82
928	0345435168	8	124
928	0345438329	10	126
928	0375412824	8	133
928	0375703063	7	139
928	0375706771	9	143
928	0375726403	8	146
928	0380718332	6	153
928	038079487X	8	159
928	0385265700	7	163
928	0385484518	9	175
928	038550926X	5	184
928	0425167313	9	207
928	0446608955	5	271
928		7	467
928	0451202341	8	304
928	068484477X	10	402
928	0743227441	9	415
928	0743418174	8	419
928	0786885688	6	430
929	0439064872	10	215
929		10	467
929	0842329129	10	443
929	0971880107	10	449
930	0060938455	7	18
930	0345313860	8	94
930	0345337662	8	95
930	0345351525	7	103
930	0380012863	10	150
930	0380789019	9	157
930	038549081X	9	177
930	0425175405	8	210
930	0441569595	10	250
930	0451177096	8	300
931	0060934417	5	17
931	0060987561	10	25
931		3	467
931	0316602906	10	81
931	0316666343	7	82
931	034538475X	8	113
931	0345436911	8	125
931	0385510438	9	185
931	0399150897	6	197
931	0440224675	10	235
931	0515128554	6	318
931	0553208845	10	329
931	0553579606	8	353
931	0671024248	6	374
932	0060916508	10	10
932	0316096199	10	77
932	0375702709	9	137
932	0375726403	9	146
932	0380731851	10	156
932	0385265700	10	163
932	0385505833	7	182
932	0385720955	3	189
932	0440236703	10	242
932	0446607657	10	268
932	0446672211	10	281
932	0553582755	10	359
932	0671042262	10	381
932	0679751521	6	397
932	0743211375	9	412
932	0971880107	3	449
933	0312971346	5	68
933	0316780375	5	88
933	0345339703	8	97
933	0345351525	5	103
933	043935806X	10	218
933	0440214041	8	226
933	0440221595	8	230
933		8	467
933	0446310786	7	252
933	0446606189	9	265
933	0446607657	9	268
933	0446608955	9	271
933	0446612545	9	278
933		8	467
933	0515126772	5	316
933	0515128546	6	317
933	0515128554	5	318
933	0553296981	8	348
933		4	467
933	1558744150	8	456
934	0060915544	10	9
934	0060921145	10	11
934	0060922532	10	12
934		10	467
934	0312265867	10	57
934	0316693200	10	84
934	0330332775	8	93
934	0345370775	10	108
934	0345391055	7	115
934	034540288X	10	118
934	0380012863	10	150
934		10	467
934		10	467
934	0425147622	10	200
934	0425154092	10	202
934	0425163407	10	206
934	0425169863	10	208
934	0440206154	10	220
934	0440213525	5	225
934	0440214041	10	226
934	044651862X	10	257
934	0446604666	5	261
934	0446605484	10	264
934	0446606189	10	265
934	0446606812	10	267
934	0446612545	5	278
934	0515131229	7	320
934	0553250531	5	332
934	055356451X	10	350
934	0553572997	8	351
934	0671003755	10	366
934	0671028375	10	378
934	0671042262	9	381
934	0671758896	10	387
934	0671793489	10	388
934	0671867113	10	389
935	0062502182	5	31
935	0380789035	5	158
935	0449006522	9	285
935	0671510053	8	383
936	0451183665	7	301
936	0670892963	7	364
936	0671867113	7	389
936	0671867156	6	390
937	0312924585	8	65
937	0316666343	2	82
937	0345313860	10	94
937	0345339681	10	96
937	0345339711	10	98
937	0345339738	10	99
937	034541389X	3	120
937	0380789035	8	158
937		8	467
937	0440206154	7	220
937	0441003257	10	247
938	0316602906	10	81
938	0316666343	5	82
938	0345417623	7	122
938	0345444884	10	129
938	0385504209	10	181
938	0525947647	9	327
938	0553579754	9	354
938	0671042262	7	381
938		10	467
939	002542730X	7	0
939	0060392452	5	7
939	0060987103	5	23
939		5	467
939	0142001430	7	48
939	0312966970	8	67
939	0316096199	6	77
939	0316284955	5	79
939		5	467
939	0316693200	8	84
939	0330332775	6	93
939	0345384466	5	112
939	0375726403	7	146
939	0385335482	5	165
939	0399501487	4	198
939	0440224675	5	235
939	0446610038	8	273
939	0449219461	5	288
939		7	467
939	0671004107	5	367
939	0671027360	5	376
939	0743227441	8	415
939	0743418174	8	419
939	0767902521	5	423
939	0786885688	6	430
940	0345417623	8	122
940	0380789019	10	157
940	044023722X	10	243
940		8	467
940	0553279912	9	343
940	0553579606	10	353
941	0099771519	7	37
941	0345342968	9	100
941	0440211727	8	223
941	0441003257	10	247
942	0345350499	10	102
942	0515131229	10	320
942	051513287X	10	323
943	0064472272	7	34
943	0345370775	5	108
943	0385335482	9	165
943	0385335881	9	167
943	038550926X	8	184
943	044021145X	10	222
943	0440211727	9	223
943	0440212561	10	224
943	0440213525	9	225
943	0440214041	9	226
943	0440215625	10	227
943	0671001795	10	365
943	0671793489	8	388
943	0842329129	10	443
944	0312265867	7	57
944	0312966091	8	66
944	0312983867	8	74
944	0345337662	10	95
944	0345370775	8	108
944	0451160525	6	293
944	0688177751	7	408
944	0743227441	10	415
944	0786817070	5	426
945	0060391626	6	6
945	0140067477	10	38
945	0345337662	10	95
945	0345350499	10	102
945	0345384466	9	112
945	034538475X	10	113
945	0385265700	7	163
945	0425167313	10	207
945		10	467
945	0439136350	10	216
945	0439139597	10	217
945	043935806X	10	218
945	0440226430	5	238
945	044651862X	7	257
945	0446608815	7	270
945	0446610100	10	274
945		7	467
945	0515130389	8	319
945	0515136530	5	326
945	0553268880	9	334
945	0553271636	8	335
945	0590353403	10	360
945		7	467
945	0804114986	10	438
946		10	467
947	0060938455	10	18
947		5	467
947	0156528207	10	53
947	0316096199	10	77
947	0316666343	10	82
947	0446611212	9	276
947	0553280341	9	344
947	0553280368	7	345
947	0671028375	9	378
948	0060987103	10	23
948	0312966970	7	67
948	0515126772	10	316
948	0515128546	9	317
948	0515128554	10	318
948	0515130389	9	319
948	0515131229	9	320
948	0515132020	9	321
948	0515132187	10	322
948	051513287X	10	323
948	0515133973	9	324
948	0515135062	9	325
948	0671042262	10	381
948	089480829X	10	448
949		9	467
949	0312265867	9	57
949	0316284955	8	79
949	0345337662	7	95
949	0345353145	8	104
949	0345378490	8	110
949	0345402871	9	117
949	038549081X	9	177
949	0385504209	10	181
949	0425158616	9	203
949	0425163407	8	206
949	0440206154	8	220
949	044021145X	10	222
949		8	467
949	0440224675	9	235
949		9	467
949	0440225701	7	236
949	0446359866	6	253
949	0451184963	8	302
949	0553268880	6	334
949	0553579606	5	353
949	067976402X	8	398
949	0743418174	7	419
950	0060929871	8	14
950	0060987103	9	23
950	0316769487	10	85
950	0345339681	10	96
950	0345342968	9	100
950	0345348036	10	101
950	0380002930	5	149
950	0380789019	8	157
950	0380977788	7	162
950	0439064872	7	215
950		5	467
950	0451163966	10	294
950	0452260116	5	309
950		8	467
951	0060922532	9	12
951	0142001740	7	49
951	0345391055	10	115
951	044023722X	8	243
951	0446607711	8	269
951	0449003787	8	282
951	0802130208	6	431
952	0345436911	2	125
952	0804111359	8	437
953	0060502258	8	8
953	0312282990	6	59
953	0385511612	4	186
953	0440211727	10	223
953	0446606812	3	267
953	0446610038	10	273
953		10	467
953	0515126772	10	316
953	0515128554	10	318
953	0515131229	10	320
953	0553250426	10	331
953	0671004530	9	368
954	0345342968	9	100
954	0345391802	10	116
954	0345438329	5	126
954	0380789019	9	157
954	0385492081	9	178
954	0399144463	3	196
954	0399501487	10	198
955	014029628X	6	45
955	0140298479	6	46
955		7	467
955	0345380371	6	111
955	0385720955	7	189
955	0440211727	6	223
955	0440213525	6	225
955		2	467
955	0440225701	7	236
955	0440234743	7	239
955	0451203895	5	306
955	0515126772	6	316
955	0515128546	6	317
955	0553273914	7	337
955	0671758896	9	387
955	1573229571	10	464
956	0060987561	10	25
956		10	467
956	0312195516	10	55
956	0312422156	10	63
956	0316601950	8	80
956		7	467
956	0345313860	8	94
956	0345337662	10	95
956	034538475X	6	113
956	0385265700	10	163
956	0385484518	8	175
956	0385504209	8	181
956		8	467
956	044651652X	9	256
956	0446607711	5	269
956	0446672211	8	281
956	0452282152	7	312
956	0553582755	8	359
956	059035342X	10	361
956	0671003755	10	366
956	0684848783	10	403
956	0767905180	9	424
956	0804106304	9	434
956	0804114986	10	438
956	1573227331	9	462
956	1573229326	8	463
957	0316666343	8	82
957	038542017X	5	170
957	0446394521	8	255
957	0553273914	10	337
957	068484267X	10	401
957	0971880107	2	449
957	1400031354	8	451
958		7	467
958	0385504209	8	181
958	0385512104	9	187
958	0449221512	9	290
958	0553279556	9	342
958	0553284789	9	347
958	0671027360	7	376
959	0060987561	10	25
959	0316284955	10	79
959	0316666343	8	82
959	0385335830	8	166
959	0385336179	9	168
959	0385504209	10	181
959	0446394521	7	255
960	0345370775	5	108
960	0425154092	5	202
960	0451167317	5	296
960	0451176464	5	299
961	002542730X	7	0
961	0060916508	8	10
961	0060928336	8	13
961	0060958022	7	19
961	0060987103	8	23
961	0064407667	7	33
961		7	467
961	0312278586	8	58
961	0316769487	8	85
961	0316776963	9	86
961	0316777730	8	87
961	0345337662	7	95
961	0345370775	7	108
961	037570504X	7	141
961	0380018179	8	151
961	0385335881	7	167
961	038542017X	8	170
961	0385504209	6	181
961		7	467
961	0439136350	8	216
961		7	467
961	043935806X	8	218
961	0440214041	7	226
961	0446310786	9	252
961	0553279378	8	341
961	0553280414	8	346
961	0590353403	7	360
961		8	467
961	0786885688	8	430
961	1573225517	9	460
961	1573227331	8	462
961	1573229326	6	463
962	0399501487	10	198
962	0553582747	8	358
962	0971880107	6	449
963	0060915544	9	9
963	0060987561	8	25
963	0142001740	9	49
963	0345337662	9	95
963	0345439104	8	127
963	0380018179	8	151
963	0385474016	8	173
963	0385504209	9	181
963	0399501487	10	198
963	0440219078	9	228
963	0440224624	6	234
963	0441790348	9	251
963	0446606812	8	267
963	055321313X	10	330
963	0553250426	10	331
963	0553274295	10	338
963	0553275976	7	339
963	0671617028	9	384
963	0679751521	9	397
964	0060987561	8	25
964	0312421273	7	62
964	0375706771	8	143
964	0375725784	8	145
964	0380730138	6	155
964	0385492081	10	178
964	0385722206	5	192
964	0399501487	10	198
964	0440226430	7	238
964	0446310786	10	252
964	0446672211	7	281
964	0449212602	8	286
964	0449219364	7	287
964	0449221512	7	290
964	0451526341	10	308
964	0553280341	7	344
964	0553284789	7	347
964		7	467
964	0671003755	8	366
964	0684848783	8	403
964	0684874350	8	407
964	0743418174	7	419
964	0743418204	7	420
964	1559029838	8	459
964	1573225789	9	461
965	0060930535	7	15
965	0060934417	10	17
965	0060987103	10	23
965	0060987529	10	24
965	0312195516	10	55
965	0316666343	8	82
965	0375726403	7	146
965	0380813815	10	160
965	0425192725	10	214
965	0441304834	9	249
965	0553280341	10	344
965	0553280368	10	345
965		10	467
965	0671021001	10	372
965	0767900383	10	422
965	0804114986	10	438
965	1400031354	10	451
965	1400034779	9	453
966	0140067477	9	38
966	0380789019	9	157
966	068484267X	10	401
966	1573225517	8	460
967		10	467
967	0312971346	10	68
967	0345378490	7	110
967	0385479565	10	174
967	0440226430	8	238
967	0671042858	10	382
967	0679734775	8	393
968	0312995423	7	76
968	0385504209	8	181
968	0440206154	5	220
968	0440222656	7	232
968	0451166892	9	295
968	0553280341	8	344
968	0743412028	8	418
969	0060915544	10	9
969	0060921145	8	11
969	0060934417	9	17
969	0060987561	9	25
969	006101351X	7	28
969		7	467
969		6	467
969	0312983271	6	72
969	0312983867	6	74
969	0316601950	7	80
969	0345339703	8	97
969	0345361792	9	105
969	0380789035	8	158
969	0385498802	10	180
969	0385504209	10	181
969	0385510438	8	185
969		7	467
969	0425182878	7	212
969	0425182908	4	213
969		9	467
969	0439136350	9	216
969	0440225701	7	236
969	0440234743	7	239
969	044651652X	5	256
969	0446532231	7	259
969	0446608815	6	270
969	0446610038	8	273
969	0446611212	4	276
969	0446672211	9	281
969	0449005615	8	284
969	0553279378	9	341
969	059035342X	8	361
969		6	467
969	0671003755	10	366
969	0671027360	7	376
969	067976402X	8	398
969	0743227441	9	415
969		6	467
969		6	467
969	0767900383	7	422
969	0804106304	8	434
970	0345370775	8	108
970	0425143325	9	199
970	0440206154	8	220
970	0440214041	9	226
970	0440221471	8	229
970	0440224675	9	235
970		9	467
970	0440225701	8	236
970	0440234743	9	239
970		9	467
970	0440241073	8	244
970	0446359866	8	253
970	0446364193	9	254
970	0446601241	8	260
970	0446605484	8	264
970	0446606324	8	266
970	0446607657	9	268
970	0446610038	8	273
970	0446611212	8	276
970	0446612545	8	278
970	0449006522	8	285
970	0553250426	9	331
970	0553250531	9	332
970	0553579606	7	353
971	0142001805	8	50
971	0151008116	9	52
971	0312306326	6	61
971		6	467
971		9	467
971	0439136350	9	216
971	0439139597	8	217
971	043935806X	9	218
971	0446672211	8	281
971	0553250426	7	331
971	0590353403	10	360
971	0671042858	6	382
971	0671708635	6	386
972	0060096195	9	1
972	0316284955	7	79
972	0316899984	5	91
972	0345384466	5	112
972	0345439104	8	127
972	0385335482	9	165
972	0385484518	9	175
972	044021145X	7	222
972	0440211727	8	223
972		9	467
972	0446606189	7	265
972		10	467
972	0671021001	7	372
972	0767900383	7	422
972	1558743669	7	455
973	0312983271	10	72
973	0345339681	10	96
973		10	467
973	1400034779	8	453
974	0060987103	6	23
974	0062502182	6	31
974	0142000205	7	47
974	0142001740	9	49
974		8	467
974	038533334X	6	164
974	0385730586	8	193
974	0425162443	9	205
974	0425167313	7	207
974	0449907481	6	291
974	0515136530	7	326
974	0871136791	4	446
975	002542730X	7	0
975	0140067477	10	38
975	0140293248	5	44
975	0312422156	9	63
975	0345391055	9	115
975	0385472951	8	172
975	0399501487	9	198
975	042516098X	9	204
975	0439136350	9	216
975	0440225701	9	236
975	0451184963	10	302
975	0679745203	9	395
975		9	467
975	1573227331	10	462
975	1573229571	10	464
976	0786817070	9	426
976	0812511816	3	441
977	0060392452	10	7
977	0060930535	3	15
977	0066214122	8	35
977	0316666343	7	82
977	0345353145	10	104
977	0345370775	9	108
977	0345380371	9	111
977	0345402871	8	117
977	0345444884	8	129
977	0380710218	8	152
977	038079487X	6	159
977	0425147622	6	200
977	0440206154	6	220
977	044021145X	9	222
977	0440213525	9	225
977	0440224624	8	234
977	0441172717	10	248
977	0441790348	8	251
977	0446359866	8	253
977	0449221512	7	290
977	0451160525	9	293
977	0451167317	8	296
977	0553250426	8	331
977	0553275976	7	339
977	0671004107	9	367
977		9	467
977	0671793489	8	388
977		7	467
977		10	467
977	0804111359	7	437
977	080411868X	5	439
977	0812550706	10	442
978		9	467
978	0312265867	9	57
978	0312278586	10	58
978	0312983271	4	72
978	0316666343	8	82
978	0380813815	10	160
978	0385424728	7	171
978	0385472951	9	172
978		8	467
978	0385504209	6	181
978	038550926X	4	184
978	0385510438	9	185
978	0385511612	8	186
978	0385512104	10	187
978		8	467
978	0425143325	8	199
978	043935806X	9	218
978	0440180295	8	219
978		8	467
978		10	467
978	0440998050	10	246
978	0449212602	9	286
978	080410753X	9	435
979	0060391626	10	6
979	0060987561	10	25
979	0312422156	8	63
979	0316096199	8	77
979	0316666343	6	82
979	0316776963	8	86
979	0316777730	9	87
979	0316969443	6	92
979	0385484518	7	175
979	0385498802	7	180
979	0425167313	9	207
979	0446610038	8	273
979	0446672211	8	281
979	0451176464	10	299
979	0553208845	10	329
979		8	467
979	0671003755	9	366
979	0671004530	8	368
979	0671027360	6	376
979	0671793489	7	388
979	0679746048	8	396
979	0767905180	7	424
979	1573225789	8	461
980	0312265867	10	57
980		8	467
980	0345351525	7	103
980	0380710218	5	152
980	0380718340	9	154
980	0425158616	8	203
980	044021145X	5	222
980	0440215625	6	227
980	0440223202	8	233
980	0743418174	10	419
981	0060915544	10	9
981	0060976845	8	21
981	0142001740	10	49
981	0312265867	9	57
981	031298328X	9	73
981	0385335482	9	165
981	0385722206	9	192
981		10	467
981	0440235162	10	240
981		10	467
981	0446670251	7	280
981	0452284449	10	315
981	0553582135	9	357
981		9	467
981	0743206045	8	411
981	0743418174	10	419
981	0743418204	10	420
981	0786868716	10	428
981	1400031354	8	451
981	1400034779	8	453
982	0316284955	9	79
982	0316666343	9	82
982	0380789019	9	157
982	0380789035	8	158
982	038572179X	8	191
982	0440219078	9	228
982	0441569595	8	250
982	0446310786	9	252
982	0446610038	3	273
982	067976402X	9	398
982		10	467
982	0805063897	9	440
982	1573225789	9	461
983	0385484518	10	175
983		10	467
983	0446531332	10	258
983	0446605239	10	263
983	0446606812	10	267
983	0446608955	10	271
983	0451156609	8	292
983	0515136530	10	326
983	0553582747	8	358
983	0553582755	10	359
983	0671041789	10	380
983	0684867621	10	405
983	0743211375	10	412
983	0743211383	10	413
983	0743412028	10	418
983	0786867647	10	427
983	0786868716	10	428
983	0786881852	8	429
983	080410526X	9	433
983	155874262X	10	454
984	006016848X	8	2
984	0060929871	8	14
984	0312924585	8	65
984	0312976275	9	69
984	0380718340	9	154
984	0385472951	8	172
984	0425147622	9	200
984	0425158616	9	203
984	0425163407	8	206
984	0425169863	9	208
984	0425172546	6	209
984	0425175405	9	210
984	0425182908	2	213
984	0440211727	10	223
984	0440213525	8	225
984		8	467
984	044022165X	9	231
984	0446310786	9	252
984	0446364193	8	254
984	0446601241	9	260
984	0446604801	7	262
984	0446606189	8	265
984	0446610038	8	273
984	0446611212	9	276
984	0449219364	9	287
984	0449219461	9	288
984	0449221512	8	290
984	0451167317	9	296
984	0553271636	8	335
984	0553279556	8	342
984	0553279912	8	343
984	0553280341	5	344
984	0671011367	8	370
985	0060199652	4	5
985	0060915544	8	9
985	0060928336	8	13
985	0060930535	8	15
985	0060934417	9	17
985	0061009059	5	27
985	0312195516	9	55
985	031298328X	1	73
985	0316780375	6	88
985	0316781266	4	89
985	0345313860	9	94
985	0385265700	3	163
985	0385498802	7	180
985	0440212561	8	224
985	0440222656	10	232
985	0446607657	8	268
985	0449005615	9	284
985	0452282152	9	312
985	0452284449	9	315
985	0553250426	1	331
985	0553277472	7	340
985	0553579754	3	354
985	0609804138	4	363
985	0671038184	8	379
985	067976402X	9	398
986	0380018179	10	151
987	0971880107	3	449
988	0380002930	9	149
988	0553250426	7	331
988	0743211383	7	413
989	0345369947	4	107
989	0380710218	7	152
989	0385265700	8	163
989	0385424728	9	171
989	0385504209	8	181
989	0385508042	7	183
989	0385510438	8	185
989	0385511612	5	186
989	0399150897	7	197
989	0440211727	8	223
989	0440214041	8	226
989	0440241073	7	244
989	0451167317	7	296
989	0971880107	5	449
990	0312924585	10	65
990	0316769487	9	85
990	0345313860	10	94
990	0345337662	10	95
990	0345351525	9	103
990	0345369947	10	107
990	0345370775	9	108
990	034538475X	9	113
990	0440206154	10	220
990	0451160525	9	293
990	0671027360	6	376
990	0679735771	10	394
991	0061097101	7	30
991	0316601950	8	80
991	0345413903	9	121
991	0425162443	8	205
991	0446608955	9	271
991	0446611867	10	277
991	0515130389	9	319
991	051513287X	5	323
991	0671014196	9	371
991	0671708635	5	386
991	0684848783	8	403
991	0684872153	8	406
991	080411868X	4	439
992		6	467
992	0316666343	7	82
992	0345380371	8	111
992	034538475X	7	113
992	0385722206	6	192
992	0440211727	9	223
992	0671003755	8	366
992	080410526X	10	433
992	080411868X	8	439
993	0446601241	8	260
993	0446609404	6	272
993	0449212602	8	286
993	0671793489	9	388
994		9	467
994	0446605239	8	263
994	0446672211	9	281
994	0515128546	5	317
995	0140244824	5	42
995	0345443284	10	128
995	0380730138	5	155
995	044651652X	10	256
995	0451202341	9	304
996	0312278586	8	58
996	0316096199	8	77
996	0380813815	10	160
996	0552998486	9	328
