longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,longitude_rep1,longitude_rep2,longitude_rep3,longitude_rep4,longitude_rep5,median_house_value
-122.08,37.24,21.0,427.0,63.0,182.0,70.0,11.3283,-122.08,-122.08,-122.08,-122.08,-122.08,500001.0
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,-122.24,-122.24,-122.24,-122.24,-122.24,243800.0
-116.42,33.68,15.0,3895.0,782.0,900.0,529.0,2.2208,-116.42,-116.42,-116.42,-116.42,-116.42,138300.0
-120.97,37.67,16.0,1499.0,250.0,1292.0,271.0,4.3851,-120.97,-120.97,-120.97,-120.97,-120.97,117300.0
-118.1,33.9,35.0,1151.0,248.0,809.0,246.0,4.7813,-118.1,-118.1,-118.1,-118.1,-118.1,160000.0
-122.23,37.76,52.0,3011.0,542.0,1303.0,535.0,5.1039,-122.23,-122.23,-122.23,-122.23,-122.23,273800.0
-118.12,33.8,36.0,1257.0,205.0,530.0,211.0,5.3701,-118.12,-118.12,-118.12,-118.12,-118.12,251400.0
-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,-122.24,-122.24,-122.24,-122.24,-122.24,206300.0
-122.29,37.81,49.0,844.0,204.0,560.0,152.0,1.75,-122.29,-122.29,-122.29,-122.29,-122.29,75000.0
-122.19,40.2,30.0,2750.0,476.0,1296.0,464.0,3.5305,-122.19,-122.19,-122.19,-122.19,-122.19,73600.0
-117.23,32.75,21.0,2050.0,608.0,1131.0,550.0,2.4779,-117.23,-117.23,-117.23,-117.23,-117.23,165000.0
-121.29,38.03,16.0,4356.0,881.0,1629.0,818.0,2.2672,-121.29,-121.29,-121.29,-121.29,-121.29,91100.0
-118.44,34.18,35.0,972.0,270.0,550.0,256.0,2.2461,-118.44,-118.44,-118.44,-118.44,-118.44,215000.0
-121.48,38.56,52.0,814.0,216.0,327.0,181.0,2.8542,-121.48,-121.48,-121.48,-121.48,-121.48,125000.0
-118.94,34.18,24.0,3689.0,585.0,1898.0,581.0,5.9224,-118.94,-118.94,-118.94,-118.94,-118.94,239400.0
-118.46,34.19,35.0,1491.0,295.0,779.0,309.0,6.1142,-118.46,-118.46,-118.46,-118.46,-118.46,256300.0
-117.66,35.63,33.0,2579.0,564.0,1155.0,431.0,2.0441,-117.66,-117.66,-117.66,-117.66,-117.66,42100.0
-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.2841,-122.27,-122.27,-122.27,-122.27,-122.27,106300.0
-122.3,37.98,25.0,3807.0,806.0,1821.0,792.0,3.6518,-122.3,-122.3,-122.3,-122.3,-122.3,164300.0
-118.83,35.2,17.0,1959.0,484.0,1763.0,453.0,2.1357,-118.83,-118.83,-118.83,-118.83,-118.83,53500.0
-124.23,41.75,11.0,3159.0,616.0,1343.0,479.0,2.4805,-124.23,-124.23,-124.23,-124.23,-124.23,73200.0
-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,-117.13,-117.13,-117.13,-117.13,-117.13,175200.0
-118.97,35.38,32.0,1361.0,363.0,1483.0,297.0,1.625,-118.97,-118.97,-118.97,-118.97,-118.97,46800.0
-122.07,37.7,32.0,3400.0,736.0,1487.0,694.0,3.0,-122.07,-122.07,-122.07,-122.07,-122.07,223200.0
-118.15,33.93,30.0,3096.0,628.0,1676.0,587.0,4.6583,-118.15,-118.15,-118.15,-118.15,-118.15,207300.0
-122.04,36.95,36.0,1862.0,364.0,1080.0,364.0,4.4567,-122.04,-122.04,-122.04,-122.04,-122.04,263800.0
-117.11,32.67,52.0,204.0,74.0,248.0,57.0,1.7961,-117.11,-117.11,-117.11,-117.11,-117.11,47500.0
-121.36,38.02,5.0,2229.0,543.0,1010.0,474.0,4.1719,-121.36,-121.36,-121.36,-121.36,-121.36,206100.0
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,-118.26,-118.26,-118.26,-118.26,-118.26,103400.0
-117.98,33.7,17.0,1989.0,411.0,1401.0,453.0,4.1603,-117.98,-117.98,-117.98,-117.98,-117.98,160500.0
-118.31,34.17,12.0,3188.0,931.0,2118.0,850.0,3.1823,-118.31,-118.31,-118.31,-118.31,-118.31,218300.0
-118.12,34.6,33.0,2189.0,497.0,1459.0,443.0,2.3958,-118.12,-118.12,-118.12,-118.12,-118.12,94500.0
-118.25,34.15,20.0,3960.0,1027.0,1729.0,978.0,3.0441,-118.25,-118.25,-118.25,-118.25,-118.25,193800.0
-120.37,40.17,21.0,789.0,141.0,406.0,146.0,2.1198,-120.37,-120.37,-120.37,-120.37,-120.37,73500.0
-122.41,37.74,43.0,1663.0,330.0,935.0,335.0,4.1552,-122.41,-122.41,-122.41,-122.41,-122.41,240900.0
-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285,-121.89,-121.89,-121.89,-121.89,-121.89,300400.0
-120.91,37.57,26.0,3396.0,705.0,2446.0,694.0,2.0521,-120.91,-120.91,-120.91,-120.91,-120.91,65400.0
-118.35,34.16,49.0,1305.0,228.0,584.0,255.0,5.636,-118.35,-118.35,-118.35,-118.35,-118.35,267900.0
-121.28,38.03,11.0,3585.0,729.0,2769.0,715.0,3.0907,-121.28,-121.28,-121.28,-121.28,-121.28,94100.0
-118.38,34.05,52.0,1004.0,231.0,590.0,226.0,4.2404,-118.38,-118.38,-118.38,-118.38,-118.38,351000.0
-119.39,36.54,34.0,1590.0,422.0,1272.0,407.0,1.8068,-119.39,-119.39,-119.39,-119.39,-119.39,59000.0
-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009,-118.59,-118.59,-118.59,-118.59,-118.59,271300.0
-122.7,38.99,18.0,1177.0,224.0,181.0,105.0,2.3558,-122.7,-122.7,-122.7,-122.7,-122.7,134700.0
-118.03,34.06,31.0,1513.0,389.0,1396.0,364.0,2.4706,-118.03,-118.03,-118.03,-118.03,-118.03,170600.0
-118.32,33.93,37.0,2379.0,462.0,1327.0,445.0,4.25,-118.32,-118.32,-118.32,-118.32,-118.32,172100.0
-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,-121.39,-121.39,-121.39,-121.39,-121.39,338700.0
-121.88,37.26,13.0,1893.0,487.0,1018.0,464.0,3.8047,-121.88,-121.88,-121.88,-121.88,-121.88,204700.0
-120.99,39.13,14.0,770.0,116.0,285.0,116.0,3.6434,-120.99,-120.99,-120.99,-120.99,-120.99,155400.0
-118.6,34.21,21.0,9512.0,2560.0,7282.0,2387.0,2.8039,-118.6,-118.6,-118.6,-118.6,-118.6,227500.0
-122.02,37.99,37.0,2247.0,416.0,1237.0,397.0,4.45,-122.02,-122.02,-122.02,-122.02,-122.02,161900.0
-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,-124.09,-124.09,-124.09,-124.09,-124.09,126900.0
-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,-121.34,-121.34,-121.34,-121.34,-121.34,130800.0
-118.54,34.06,21.0,3755.0,525.0,1493.0,526.0,11.4233,-118.54,-118.54,-118.54,-118.54,-118.54,500001.0
-122.26,41.66,17.0,1885.0,350.0,953.0,328.0,2.1607,-122.26,-122.26,-122.26,-122.26,-122.26,61400.0
-122.33,37.58,28.0,2784.0,736.0,1534.0,685.0,3.38,-122.33,-122.33,-122.33,-122.33,-122.33,285400.0
-117.96,33.81,34.0,1941.0,356.0,1021.0,339.0,4.4663,-117.96,-117.96,-117.96,-117.96,-117.96,183900.0
-118.66,34.18,25.0,6612.0,857.0,2519.0,843.0,8.3912,-118.66,-118.66,-118.66,-118.66,-118.66,419000.0
-118.07,33.91,29.0,2387.0,570.0,1978.0,548.0,3.1957,-118.07,-118.07,-118.07,-118.07,-118.07,159200.0
-121.27,37.96,43.0,1624.0,448.0,1805.0,440.0,1.425,-121.27,-121.27,-121.27,-121.27,-121.27,61300.0
-117.87,33.78,19.0,2813.0,567.0,1334.0,596.0,4.7208,-117.87,-117.87,-117.87,-117.87,-117.87,173500.0
-118.2,33.78,52.0,2662.0,893.0,3018.0,763.0,2.3305,-118.2,-118.2,-118.2,-118.2,-118.2,162500.0
-120.8,35.33,20.0,2200.0,393.0,996.0,365.0,3.587,-120.8,-120.8,-120.8,-120.8,-120.8,330000.0
-122.16,37.47,33.0,3687.0,852.0,3091.0,852.0,2.6506,-122.16,-122.16,-122.16,-122.16,-122.16,162600.0
-121.94,36.98,24.0,3010.0,562.0,1360.0,504.0,4.2006,-121.94,-121.94,-121.94,-121.94,-121.94,290700.0
-119.34,36.2,12.0,1632.0,378.0,1303.0,315.0,2.0333,-119.34,-119.34,-119.34,-119.34,-119.34,54400.0
-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1.4766,-119.76,-119.76,-119.76,-119.76,-119.76,50600.0
-121.95,37.35,36.0,832.0,211.0,545.0,211.0,3.2813,-121.95,-121.95,-121.95,-121.95,-121.95,244400.0
-118.1,33.93,33.0,1474.0,325.0,1205.0,335.0,3.1397,-118.1,-118.1,-118.1,-118.1,-118.1,166800.0
-121.32,38.57,25.0,692.0,146.0,504.0,167.0,3.6897,-121.32,-121.32,-121.32,-121.32,-121.32,101100.0
-117.95,33.74,16.0,2768.0,600.0,1182.0,563.0,3.7162,-117.95,-117.95,-117.95,-117.95,-117.95,201200.0
-118.12,33.99,26.0,2296.0,534.0,1777.0,507.0,2.5395,-118.12,-118.12,-118.12,-118.12,-118.12,191000.0
-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,2.2612,-118.3,-118.3,-118.3,-118.3,-118.3,230400.0
-122.05,37.39,25.0,347.0,82.0,148.0,77.0,4.4531,-122.05,-122.05,-122.05,-122.05,-122.05,350000.0
-121.47,38.63,29.0,2197.0,520.0,1374.0,483.0,2.1889,-121.47,-121.47,-121.47,-121.47,-121.47,69300.0
-121.5,36.81,20.0,1345.0,230.0,731.0,217.0,4.2333,-121.5,-121.5,-121.5,-121.5,-121.5,363300.0
-122.08,37.7,25.0,3402.0,758.0,1645.0,710.0,3.4934,-122.08,-122.08,-122.08,-122.08,-122.08,209900.0
-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,-118.31,-118.31,-118.31,-118.31,-118.31,308900.0
-117.82,33.67,17.0,2895.0,439.0,1588.0,450.0,6.276,-117.82,-117.82,-117.82,-117.82,-117.82,290700.0
-121.86,36.6,21.0,3634.0,1011.0,1985.0,917.0,2.9085,-121.86,-121.86,-121.86,-121.86,-121.86,156300.0
-119.2,34.18,27.0,1035.0,229.0,782.0,222.0,4.2212,-119.2,-119.2,-119.2,-119.2,-119.2,185400.0
-122.68,38.25,29.0,1315.0,240.0,650.0,228.0,3.8269,-122.68,-122.68,-122.68,-122.68,-122.68,306000.0
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,-119.8,-119.8,-119.8,-119.8,-119.8,58400.0
-118.13,33.76,52.0,2216.0,526.0,940.0,530.0,4.5469,-118.13,-118.13,-118.13,-118.13,-118.13,381000.0
-118.35,33.98,42.0,3081.0,680.0,1785.0,609.0,3.745,-118.35,-118.35,-118.35,-118.35,-118.35,170800.0
-121.4,38.63,30.0,3626.0,834.0,1577.0,806.0,2.517,-121.4,-121.4,-121.4,-121.4,-121.4,130400.0
-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,-115.91,-115.91,-115.91,-115.91,-115.91,67500.0
-118.18,33.9,25.0,1709.0,442.0,1177.0,410.0,2.4333,-118.18,-118.18,-118.18,-118.18,-118.18,155000.0
-122.11,37.66,35.0,2843.0,652.0,1726.0,643.0,3.09,-122.11,-122.11,-122.11,-122.11,-122.11,174100.0
-120.45,34.71,21.0,1868.0,268.0,522.0,255.0,6.4678,-120.45,-120.45,-120.45,-120.45,-120.45,249300.0
-117.96,33.81,35.0,1153.0,192.0,884.0,208.0,5.2384,-117.96,-117.96,-117.96,-117.96,-117.96,177400.0
-121.62,36.74,30.0,1337.0,253.0,838.0,247.0,5.0374,-121.62,-121.62,-121.62,-121.62,-121.62,165400.0
-124.14,41.06,32.0,1020.0,215.0,421.0,198.0,3.0208,-124.14,-124.14,-124.14,-124.14,-124.14,143400.0
-117.27,34.5,8.0,3567.0,543.0,1133.0,419.0,5.3733,-117.27,-117.27,-117.27,-117.27,-117.27,302600.0
-121.55,39.5,26.0,3215.0,827.0,2041.0,737.0,1.0585,-121.55,-121.55,-121.55,-121.55,-121.55,45100.0
-119.77,36.79,27.0,2258.0,427.0,1076.0,423.0,2.9937,-119.77,-119.77,-119.77,-119.77,-119.77,81100.0
-122.41,37.8,52.0,2450.0,741.0,1415.0,664.0,2.8229,-122.41,-122.41,-122.41,-122.41,-122.41,375000.0
-119.74,34.44,27.0,1251.0,282.0,503.0,283.0,2.8,-119.74,-119.74,-119.74,-119.74,-119.74,353000.0
-117.25,32.79,27.0,848.0,300.0,455.0,298.0,3.0774,-117.25,-117.25,-117.25,-117.25,-117.25,275000.0
-121.15,39.23,13.0,3883.0,763.0,1816.0,682.0,2.8102,-121.15,-121.15,-121.15,-121.15,-121.15,144400.0
-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,-116.87,-116.87,-116.87,-116.87,-116.87,248900.0
-118.41,34.01,26.0,2503.0,449.0,1218.0,426.0,5.3683,-118.41,-118.41,-118.41,-118.41,-118.41,500001.0
-121.44,38.61,41.0,1404.0,313.0,765.0,330.0,1.8792,-121.44,-121.44,-121.44,-121.44,-121.44,63300.0
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,-120.72,-120.72,-120.72,-120.72,-120.72,118800.0
-122.46,37.7,42.0,876.0,216.0,713.0,203.0,3.84,-122.46,-122.46,-122.46,-122.46,-122.46,235900.0
-119.53,36.78,20.0,2822.0,479.0,1372.0,455.0,4.5625,-119.53,-119.53,-119.53,-119.53,-119.53,136900.0
-121.36,38.62,34.0,2447.0,503.0,1077.0,456.0,3.058,-121.36,-121.36,-121.36,-121.36,-121.36,133000.0
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,-118.09,-118.09,-118.09,-118.09,-118.09,177900.0
-121.17,38.68,37.0,1252.0,267.0,686.0,256.0,3.0,-121.17,-121.17,-121.17,-121.17,-121.17,121900.0
-117.09,32.76,31.0,1235.0,387.0,816.0,397.0,1.5517,-117.09,-117.09,-117.09,-117.09,-117.09,122500.0
-121.56,39.27,28.0,2332.0,395.0,1041.0,344.0,3.7125,-121.56,-121.56,-121.56,-121.56,-121.56,116800.0
-118.45,34.01,40.0,1361.0,240.0,559.0,229.0,6.3516,-118.45,-118.45,-118.45,-118.45,-118.45,354300.0
-117.24,33.0,16.0,2512.0,356.0,795.0,353.0,7.5975,-117.24,-117.24,-117.24,-117.24,-117.24,369100.0
-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,-121.29,-121.29,-121.29,-121.29,-121.29,109100.0
-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662,-117.0,-117.0,-117.0,-117.0,-117.0,150300.0
-117.12,32.57,21.0,1738.0,295.0,983.0,298.0,4.8274,-117.12,-117.12,-117.12,-117.12,-117.12,174100.0
-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,-118.37,-118.37,-118.37,-118.37,-118.37,395300.0
-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,5.3074,-118.31,-118.31,-118.31,-118.31,-118.31,401900.0
-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,-118.47,-118.47,-118.47,-118.47,-118.47,350000.0
-119.58,36.83,13.0,6135.0,863.0,2473.0,774.0,5.4895,-119.58,-119.58,-119.58,-119.58,-119.58,156700.0
-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1,-117.88,-117.88,-117.88,-117.88,-117.88,184900.0
-118.44,34.32,14.0,6235.0,1286.0,3568.0,1190.0,4.1724,-118.44,-118.44,-118.44,-118.44,-118.44,211600.0
-117.87,33.84,25.0,1928.0,414.0,961.0,385.0,4.0724,-117.87,-117.87,-117.87,-117.87,-117.87,231400.0
-118.25,33.93,38.0,180.0,43.0,246.0,56.0,2.85,-118.25,-118.25,-118.25,-118.25,-118.25,90000.0
-120.51,37.32,13.0,2109.0,477.0,1108.0,466.0,2.3099,-120.51,-120.51,-120.51,-120.51,-120.51,89600.0
-118.22,33.92,43.0,1195.0,256.0,1251.0,262.0,3.4539,-118.22,-118.22,-118.22,-118.22,-118.22,125000.0
-120.42,34.96,20.0,1678.0,307.0,840.0,316.0,4.4342,-120.42,-120.42,-120.42,-120.42,-120.42,160700.0
-121.22,37.8,28.0,2608.0,576.0,1719.0,554.0,2.1186,-121.22,-121.22,-121.22,-121.22,-121.22,94400.0
-121.03,37.33,27.0,1333.0,230.0,730.0,229.0,3.06,-121.03,-121.03,-121.03,-121.03,-121.03,106000.0
-117.93,34.05,32.0,3055.0,623.0,1902.0,565.0,4.2926,-117.93,-117.93,-117.93,-117.93,-117.93,190700.0
-124.23,40.54,52.0,2694.0,453.0,1152.0,435.0,3.0806,-124.23,-124.23,-124.23,-124.23,-124.23,106700.0
-116.54,33.81,31.0,6814.0,1714.0,2628.0,1341.0,2.1176,-116.54,-116.54,-116.54,-116.54,-116.54,124100.0
-118.54,34.19,22.0,3380.0,790.0,2199.0,737.0,2.5739,-118.54,-118.54,-118.54,-118.54,-118.54,239200.0
-122.7,38.45,26.0,2011.0,557.0,855.0,530.0,1.125,-122.7,-122.7,-122.7,-122.7,-122.7,233300.0
-117.31,33.97,28.0,3420.0,691.0,1502.0,656.0,3.4896,-117.31,-117.31,-117.31,-117.31,-117.31,140300.0
-121.24,38.78,11.0,1851.0,352.0,1049.0,369.0,3.5288,-121.24,-121.24,-121.24,-121.24,-121.24,141100.0
-119.78,38.69,17.0,1364.0,282.0,338.0,152.0,2.45,-119.78,-119.78,-119.78,-119.78,-119.78,117600.0
-122.12,37.85,18.0,5252.0,686.0,1870.0,657.0,8.0074,-122.12,-122.12,-122.12,-122.12,-122.12,454100.0
-118.1,33.9,40.0,1880.0,377.0,1229.0,378.0,4.4167,-118.1,-118.1,-118.1,-118.1,-118.1,174600.0
-124.14,40.72,18.0,2581.0,499.0,1375.0,503.0,2.8446,-124.14,-124.14,-124.14,-124.14,-124.14,100500.0
-118.29,34.06,9.0,1554.0,815.0,1704.0,761.0,2.0185,-118.29,-118.29,-118.29,-118.29,-118.29,141700.0
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,-116.99,-116.99,-116.99,-116.99,-116.99,150100.0
-117.09,32.75,19.0,2739.0,707.0,2004.0,622.0,1.6318,-117.09,-117.09,-117.09,-117.09,-117.09,117700.0
-121.63,39.15,27.0,2991.0,637.0,1419.0,606.0,1.8849,-121.63,-121.63,-121.63,-121.63,-121.63,73500.0
-114.67,33.92,17.0,97.0,24.0,29.0,15.0,1.2656,-114.67,-114.67,-114.67,-114.67,-114.67,27500.0
-118.1,33.81,36.0,856.0,146.0,451.0,164.0,5.1993,-118.1,-118.1,-118.1,-118.1,-118.1,246000.0
-116.8,33.52,3.0,830.0,145.0,272.0,104.0,3.8281,-116.8,-116.8,-116.8,-116.8,-116.8,163500.0
-118.44,33.81,33.0,3994.0,990.0,1647.0,931.0,5.0106,-118.44,-118.44,-118.44,-118.44,-118.44,500001.0
-117.97,33.72,24.0,2991.0,500.0,1437.0,453.0,5.4286,-117.97,-117.97,-117.97,-117.97,-117.97,273400.0
-116.51,33.84,16.0,980.0,193.0,454.0,185.0,4.0729,-116.51,-116.51,-116.51,-116.51,-116.51,100000.0
-117.29,34.1,19.0,1204.0,405.0,844.0,424.0,0.7235,-117.29,-117.29,-117.29,-117.29,-117.29,71300.0
-118.39,34.06,43.0,1879.0,397.0,873.0,382.0,3.8158,-118.39,-118.39,-118.39,-118.39,-118.39,500001.0
-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955,-122.19,-122.19,-122.19,-122.19,-122.19,500001.0
-122.06,37.7,37.0,1893.0,310.0,821.0,315.0,4.6005,-122.06,-122.06,-122.06,-122.06,-122.06,231600.0
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,-117.48,-117.48,-117.48,-117.48,-117.48,141100.0
-118.04,34.05,32.0,1252.0,273.0,1337.0,263.0,2.6579,-118.04,-118.04,-118.04,-118.04,-118.04,156800.0
-118.33,34.1,30.0,5293.0,2446.0,4123.0,2127.0,1.51,-118.33,-118.33,-118.33,-118.33,-118.33,187500.0
-118.4,33.97,44.0,2825.0,453.0,1221.0,461.0,5.9544,-118.4,-118.4,-118.4,-118.4,-118.4,377200.0
-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,-121.31,-121.31,-121.31,-121.31,-121.31,102000.0
-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,-120.3,-120.3,-120.3,-120.3,-120.3,95500.0
-117.84,34.0,26.0,797.0,117.0,383.0,114.0,6.8758,-117.84,-117.84,-117.84,-117.84,-117.84,253800.0
-121.22,38.78,8.0,3418.0,514.0,1312.0,409.0,6.3914,-121.22,-121.22,-121.22,-121.22,-121.22,218000.0
-122.86,38.44,31.0,1534.0,292.0,716.0,288.0,3.4471,-122.86,-122.86,-122.86,-122.86,-122.86,209500.0
-118.12,33.83,45.0,1734.0,331.0,797.0,293.0,4.8917,-118.12,-118.12,-118.12,-118.12,-118.12,222800.0
-118.17,33.96,29.0,2913.0,787.0,3803.0,740.0,2.5556,-118.17,-118.17,-118.17,-118.17,-118.17,146500.0
-121.93,37.7,3.0,2456.0,582.0,793.0,456.0,4.4087,-121.93,-121.93,-121.93,-121.93,-121.93,225600.0
-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,2.5714,-121.27,-121.27,-121.27,-121.27,-121.27,70000.0
-122.8,38.18,36.0,2378.0,476.0,957.0,362.0,3.625,-122.8,-122.8,-122.8,-122.8,-122.8,253100.0
-121.87,37.99,15.0,2203.0,312.0,1051.0,311.0,4.9783,-121.87,-121.87,-121.87,-121.87,-121.87,163900.0
-118.09,33.94,36.0,2762.0,472.0,1576.0,493.0,4.0846,-118.09,-118.09,-118.09,-118.09,-118.09,183400.0
-121.98,37.14,37.0,74.0,19.0,63.0,17.0,9.5908,-121.98,-121.98,-121.98,-121.98,-121.98,350000.0
-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,6.6277,-118.26,-118.26,-118.26,-118.26,-118.26,344400.0
-122.42,37.72,37.0,2638.0,546.0,1789.0,521.0,4.0071,-122.42,-122.42,-122.42,-122.42,-122.42,244700.0
-117.58,33.85,6.0,16431.0,2640.0,8222.0,2553.0,5.2861,-117.58,-117.58,-117.58,-117.58,-117.58,195100.0
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,-117.16,-117.16,-117.16,-117.16,-117.16,187300.0
-117.14,33.23,11.0,4068.0,829.0,918.0,500.0,3.1272,-117.14,-117.14,-117.14,-117.14,-117.14,281300.0
-119.22,34.26,16.0,2596.0,625.0,1403.0,562.0,3.4018,-119.22,-119.22,-119.22,-119.22,-119.22,145200.0
-118.09,34.05,22.0,1764.0,357.0,1379.0,363.0,3.5357,-118.09,-118.09,-118.09,-118.09,-118.09,199000.0
-118.34,34.01,38.0,2318.0,735.0,1407.0,702.0,1.6187,-118.34,-118.34,-118.34,-118.34,-118.34,266700.0
-118.91,35.24,29.0,2888.0,753.0,2949.0,699.0,1.7716,-118.91,-118.91,-118.91,-118.91,-118.91,45500.0
-118.03,33.98,46.0,1974.0,465.0,880.0,441.0,2.7578,-118.03,-118.03,-118.03,-118.03,-118.03,236800.0
-121.99,38.53,6.0,4598.0,834.0,2561.0,812.0,3.4186,-121.99,-121.99,-121.99,-121.99,-121.99,127300.0
-117.42,34.11,25.0,4261.0,893.0,2319.0,702.0,3.3958,-117.42,-117.42,-117.42,-117.42,-117.42,111900.0
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,-122.17,-122.17,-122.17,-122.17,-122.17,144000.0
-117.31,34.15,7.0,5747.0,1307.0,2578.0,1147.0,3.3281,-117.31,-117.31,-117.31,-117.31,-117.31,122200.0
-118.24,34.14,9.0,4877.0,1488.0,4486.0,1458.0,2.4421,-118.24,-118.24,-118.24,-118.24,-118.24,222100.0
-122.0,37.86,18.0,8953.0,1074.0,3011.0,993.0,10.7372,-122.0,-122.0,-122.0,-122.0,-122.0,500001.0
-117.8,33.69,13.0,1161.0,289.0,630.0,296.0,3.3438,-117.8,-117.8,-117.8,-117.8,-117.8,333300.0
-117.92,33.65,25.0,1679.0,470.0,1314.0,473.0,4.1026,-117.92,-117.92,-117.92,-117.92,-117.92,211500.0
-118.17,34.08,39.0,787.0,181.0,731.0,179.0,3.2279,-118.17,-118.17,-118.17,-118.17,-118.17,158500.0
-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,3.0625,-121.9,-121.9,-121.9,-121.9,-121.9,93800.0
-122.27,37.8,10.0,105.0,42.0,125.0,39.0,0.9722,-122.27,-122.27,-122.27,-122.27,-122.27,137500.0
-117.08,32.61,27.0,2264.0,525.0,1485.0,468.0,3.3514,-117.08,-117.08,-117.08,-117.08,-117.08,149100.0
-118.28,33.98,19.0,883.0,313.0,726.0,277.0,0.9809,-118.28,-118.28,-118.28,-118.28,-118.28,121400.0
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,-118.47,-118.47,-118.47,-118.47,-118.47,340500.0
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,-122.19,-122.19,-122.19,-122.19,-122.19,179900.0
-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,-119.02,-119.02,-119.02,-119.02,-119.02,70700.0
-117.29,33.12,4.0,1380.0,322.0,755.0,286.0,4.7961,-117.29,-117.29,-117.29,-117.29,-117.29,168800.0
-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221,-117.94,-117.94,-117.94,-117.94,-117.94,272000.0
-118.36,33.92,19.0,2807.0,883.0,1546.0,815.0,2.6375,-118.36,-118.36,-118.36,-118.36,-118.36,233800.0
-117.56,33.83,28.0,895.0,127.0,346.0,115.0,5.4788,-117.56,-117.56,-117.56,-117.56,-117.56,339300.0
-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,-118.38,-118.38,-118.38,-118.38,-118.38,299000.0
-118.43,34.26,43.0,729.0,172.0,935.0,174.0,2.9519,-118.43,-118.43,-118.43,-118.43,-118.43,140900.0
-122.28,41.38,15.0,5266.0,1031.0,2147.0,885.0,2.8036,-122.28,-122.28,-122.28,-122.28,-122.28,110100.0
-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,-118.32,-118.32,-118.32,-118.32,-118.32,300000.0
-117.96,34.08,39.0,1076.0,338.0,1242.0,332.0,2.2679,-117.96,-117.96,-117.96,-117.96,-117.96,151800.0
-117.05,32.61,31.0,4033.0,715.0,2585.0,715.0,3.5096,-117.05,-117.05,-117.05,-117.05,-117.05,139900.0
-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,-117.94,-117.94,-117.94,-117.94,-117.94,209700.0
-117.9,34.04,15.0,11989.0,2185.0,6652.0,2081.0,4.5554,-117.9,-117.9,-117.9,-117.9,-117.9,278300.0
-123.36,39.25,17.0,1087.0,254.0,522.0,202.0,2.5875,-123.36,-123.36,-123.36,-123.36,-123.36,144500.0
-122.35,37.58,30.0,5039.0,1564.0,2129.0,1536.0,3.3469,-122.35,-122.35,-122.35,-122.35,-122.35,345000.0
-117.89,33.68,26.0,2905.0,504.0,1452.0,491.0,5.0853,-117.89,-117.89,-117.89,-117.89,-117.89,260300.0
-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,-116.9,-116.9,-116.9,-116.9,-116.9,189700.0
