longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,longitude^2,longitude latitude,longitude housing_median_age,longitude total_rooms,longitude total_bedrooms,longitude population,longitude households,longitude median_income,latitude^2,latitude housing_median_age,latitude total_rooms,latitude total_bedrooms,latitude population,latitude households,latitude median_income,housing_median_age^2,housing_median_age total_rooms,housing_median_age total_bedrooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms total_bedrooms,total_rooms population,total_rooms households,total_rooms median_income,total_bedrooms^2,total_bedrooms population,total_bedrooms households,total_bedrooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,longitude^3,longitude^2 latitude,longitude^2 housing_median_age,longitude^2 total_rooms,longitude^2 total_bedrooms,longitude^2 population,longitude^2 households,longitude^2 median_income,longitude latitude^2,longitude latitude housing_median_age,longitude latitude total_rooms,longitude latitude total_bedrooms,longitude latitude population,longitude latitude households,longitude latitude median_income,longitude housing_median_age^2,longitude housing_median_age total_rooms,longitude housing_median_age total_bedrooms,longitude housing_median_age population,longitude housing_median_age households,longitude housing_median_age median_income,longitude total_rooms^2,longitude total_rooms total_bedrooms,longitude total_rooms population,longitude total_rooms households,longitude total_rooms median_income,longitude total_bedrooms^2,longitude total_bedrooms population,longitude total_bedrooms households,longitude total_bedrooms median_income,longitude population^2,longitude population households,longitude population median_income,longitude households^2,longitude households median_income,longitude median_income^2,latitude^3,latitude^2 housing_median_age,latitude^2 total_rooms,latitude^2 total_bedrooms,latitude^2 population,latitude^2 households,latitude^2 median_income,latitude housing_median_age^2,latitude housing_median_age total_rooms,latitude housing_median_age total_bedrooms,latitude housing_median_age population,latitude housing_median_age households,latitude housing_median_age median_income,latitude total_rooms^2,latitude total_rooms total_bedrooms,latitude total_rooms population,latitude total_rooms households,latitude total_rooms median_income,latitude total_bedrooms^2,latitude total_bedrooms population,latitude total_bedrooms households,latitude total_bedrooms median_income,latitude population^2,latitude population households,latitude population median_income,latitude households^2,latitude households median_income,latitude median_income^2,housing_median_age^3,housing_median_age^2 total_rooms,housing_median_age^2 total_bedrooms,housing_median_age^2 population,housing_median_age^2 households,housing_median_age^2 median_income,housing_median_age total_rooms^2,housing_median_age total_rooms total_bedrooms,housing_median_age total_rooms population,housing_median_age total_rooms households,housing_median_age total_rooms median_income,housing_median_age total_bedrooms^2,housing_median_age total_bedrooms population,housing_median_age total_bedrooms households,housing_median_age total_bedrooms median_income,housing_median_age population^2,housing_median_age population households,housing_median_age population median_income,housing_median_age households^2,housing_median_age households median_income,housing_median_age median_income^2,total_rooms^3,total_rooms^2 total_bedrooms,total_rooms^2 population,total_rooms^2 households,total_rooms^2 median_income,total_rooms total_bedrooms^2,total_rooms total_bedrooms population,total_rooms total_bedrooms households,total_rooms total_bedrooms median_income,total_rooms population^2,total_rooms population households,total_rooms population median_income,total_rooms households^2,total_rooms households median_income,total_rooms median_income^2,total_bedrooms^3,total_bedrooms^2 population,total_bedrooms^2 households,total_bedrooms^2 median_income,total_bedrooms population^2,total_bedrooms population households,total_bedrooms population median_income,total_bedrooms households^2,total_bedrooms households median_income,total_bedrooms median_income^2,population^3,population^2 households,population^2 median_income,population households^2,population households median_income,population median_income^2,households^3,households^2 median_income,households median_income^2,median_income^3,median_house_value
-121.94,37.95,18.0,2541.0,355.0,986.0,346.0,7.1978,14869.363599999999,-4627.6230000000005,-2194.92,-309849.54,-43288.7,-120232.84,-42191.24,-877.6997319999999,1440.2025000000003,683.1,96430.95000000001,13472.250000000002,37418.700000000004,13130.7,273.15651,324.0,45738.0,6390.0,17748.0,6228.0,129.5604,6456681.0,902055.0,2505426.0,879186.0,18289.6098,126025.0,350030.0,122830.0,2555.219,972196.0,341156.0,7097.0307999999995,119716.0,2490.4388,51.80832484,-1813170.1973839998,564292.3486200001,267648.54480000003,37783052.90759999,5278624.078,14661192.509599999,5144799.8056,107026.70532007999,-175618.29285000003,-83297.214,-11758790.043000001,-1642806.1650000003,-4562836.278000001,-1601157.558,-33308.704829400005,-39508.56,-5577291.72,-779196.6,-2164191.12,-759442.32,-15798.595175999999,-787327681.14,-109996586.7,-305511646.44,-107207940.84,-2230235.019012,-15367488.5,-42682658.199999996,-14977890.2,-311583.40486,-118549580.24,-41600562.64,-865411.935752,-14598169.04,-303684.107272,-6317.507130989599,54655.68487500001,25923.645000000004,3659554.5525000007,511271.8875000001,1420039.6650000003,498310.06500000006,10366.289554500001,12295.800000000001,1735757.1,242500.50000000003,673536.6000000001,236352.6,4916.81718,245031043.95000002,34232987.25,95080916.7,33365108.700000003,694090.6919099999,4782648.75,13283638.500000002,4661398.5,96970.56105,36894838.2,12946870.200000001,269332.31886,4543222.2,94512.15246,1966.1259276780002,5832.0,823284.0,115020.0,319464.0,112104.0,2332.0872,116220258.0,16236990.0,45097668.0,15825348.0,329212.9764,2268450.0,6300540.0,2210940.0,45993.942,17499528.0,6140808.0,127746.5544,2154888.0,44827.8984,932.54984712,16406426421.0,2292121755.0,6366287466.0,2234011626.0,46473898.50179999,320229525.0,889426230.0,312111030.0,6492811.479,2470350036.0,866877396.0,18033555.2628,304198356.0,6328204.9908,131644.95341843998,44738875.0,124260650.0,43604650.0,907102.745,345129580.0,121110380.0,2519445.934,42499180.0,884105.774,18391.955318199998,958585256.0,336379816.0,6997672.368799999,118039976.0,2455572.6568,51083.008292239996,41421736.0,861691.8248,17925.68039464,372.90596053335196,288000.0
-118.4,34.7,10.0,4122.0,814.0,2164.0,710.0,4.2941,14018.560000000001,-4108.4800000000005,-1184.0,-488044.80000000005,-96377.6,-256217.6,-84064.0,-508.4214400000001,1204.0900000000001,347.0,143033.40000000002,28245.800000000003,75090.8,24637.000000000004,149.00527000000002,100.0,41220.0,8140.0,21640.0,7100.0,42.941,16990884.0,3355308.0,8920008.0,2926620.0,17700.2802,662596.0,1761496.0,577940.0,3495.3974000000003,4682896.0,1536440.0,9292.4324,504100.0,3048.811,18.439294810000003,-1659797.5040000002,486444.03200000006,140185.6,57784504.32000001,11411107.840000002,30336163.840000004,9953177.6,60197.09849600001,-142564.25600000002,-41084.8,-16935154.560000002,-3344302.7200000007,-8890750.72,-2917020.8000000007,-17642.223968000002,-11840.0,-4880448.0,-963776.0,-2562176.0,-840640.0,-5084.214400000001,-2011720665.6000001,-397268467.20000005,-1056128947.2,-346511808.0,-2095713.1756800003,-78451366.4,-208561126.4,-68428096.0,-413855.0521600001,-554454886.4,-181914496.0,-1100223.99616,-59685440.0,-360979.2224,-2183.2125055040005,41781.92300000001,12040.900000000001,4963258.980000001,980129.2600000001,2605650.7600000002,854903.9000000001,5170.482869000001,3470.0000000000005,1430334.0000000002,282458.0,750908.0000000001,246370.00000000003,1490.0527000000002,589583674.8000001,116429187.60000001,309524277.6,101553714.00000001,614199.7229400001,22992081.200000003,61123911.2,20054518.0,121290.28978000002,162496491.20000002,53314468.00000001,322447.40428,17492270.0,105793.74170000001,639.8435299070002,1000.0,412200.0,81400.0,216400.0,71000.0,429.41,169908840.0,33553080.0,89200080.0,29266200.0,177002.80200000003,6625960.0,17614960.0,5779400.0,34953.974,46828960.0,15364400.0,92924.324,5041000.0,30488.11,184.39294810000004,70036423848.0,13830579576.0,36768272976.0,12063527640.0,72960554.9844,2731220712.0,7260886512.0,2382268680.0,14408028.0828,19302897312.0,6333205680.0,38303406.3528,2077900200.0,12567198.942,76006.77320682001,539353144.0,1433857744.0,470443160.0,2845253.4836000004,3811877344.0,1250662160.0,7564039.9736,410337400.0,2481732.154,15009.585975340004,10133786944.0,3324856160.0,20108823.7136,1090872400.0,6597627.004000001,39902.633968840004,357911000.0,2164655.81,13091.899315100003,79.18017584362102,151600.0
-117.01,33.04,13.0,4595.0,567.0,1643.0,544.0,7.7684,13691.340100000001,-3866.0104,-1521.13,-537660.9500000001,-66344.67,-192247.43000000002,-63653.44,-908.980484,1091.6416,429.52,151818.8,18733.68,54284.72,17973.76,256.667936,169.0,59735.0,7371.0,21359.0,7072.0,100.9892,21114025.0,2605365.0,7549585.0,2499680.0,35695.797999999995,321489.0,931581.0,308448.0,4404.6828,2699449.0,893792.0,12763.4812,295936.0,4226.009599999999,60.34803856,-1602023.7051010001,452361.87690400006,177987.42130000002,62911707.75950001,7762989.8367,22494871.784300003,7448089.014400001,106359.80643284,-127732.983616,-50258.1352,-17764317.788,-2192027.8968,-6351855.0872,-2103109.6576,-30032.715191360003,-19774.690000000002,-6989592.350000001,-862480.7100000001,-2499216.5900000003,-827494.7200000001,-11816.746292,-2470552065.25,-304853758.65000004,-883376940.85,-292487556.8,-4176765.3239799994,-37617427.89,-109004292.81,-36091500.480000004,-515391.93442799995,-315862527.49,-104582601.92,-1493454.935212,-34627471.36,-494485.38329599996,-7061.3239919056,36067.83846399999,14191.340799999998,5016093.152,618960.7872,1793567.1488,593853.0303999999,8480.30860544,5583.76,1973644.4,243537.84,705701.36,233658.88,3336.683168,697607386.0,86081259.6,249438288.4,82589427.2,1179389.1659199998,10621996.56,30779436.24,10191121.92,145530.719712,89189794.96,29530887.68,421705.418848,9777725.44,139627.35718399996,1993.8991940224,2197.0,776555.0,95823.0,277667.0,91936.0,1312.8596,274482325.0,33869745.0,98144605.0,32495840.0,464045.37399999995,4179357.0,12110553.0,4009824.0,57260.876399999994,35092837.0,11619296.0,165925.2556,3847168.0,54938.12479999999,784.52450128,97018944875.0,11971652175.0,34690343075.0,11486029600.0,164022191.80999997,1477241955.0,4280614695.0,1417318560.0,20239517.466,12403968155.0,4106974240.0,58648196.114,1359825920.0,19418514.111999996,277299.2371832,182284263.0,528206427.0,174890016.0,2497455.1476,1530587583.0,506780064.0,7236893.8404,167795712.0,2396147.4431999996,34217.33786352,4435194707.0,1468500256.0,20970399.6116,486222848.0,6943333.772799999,99151.82735408,160989184.0,2298949.2224,32829.33297664,468.80770274950396,362300.0
-120.62,35.11,18.0,2241.0,544.0,1521.0,509.0,2.0292,14549.184400000002,-4234.9682,-2171.16,-270309.42,-65617.28,-183463.02000000002,-61395.58,-244.762104,1232.7121,631.98,78681.51,19099.84,53402.31,17870.989999999998,71.245212,324.0,40338.0,9792.0,27378.0,9162.0,36.5256,5022081.0,1219104.0,3408561.0,1140669.0,4547.437199999999,295936.0,827424.0,276896.0,1103.8848,2313441.0,774189.0,3086.4132,259081.0,1032.8627999999999,4.117652639999999,-1754922.6223280004,510821.86428400007,261885.3192,32604722.240399998,7914756.3136,22129309.472400002,7405534.8596,29523.204984480002,-148689.733502,-76229.42760000001,-9490563.7362,-2303822.7008,-6441386.6322,-2155598.8137999997,-8593.59747144,-39080.880000000005,-4865569.5600000005,-1181111.04,-3302334.3600000003,-1105120.44,-4405.717872,-605763410.22,-147048324.48000002,-411140627.82,-137587494.78,-548511.8750639999,-35695800.32,-99803882.88000001,-33399195.52,-133150.58457600002,-279047253.42,-93382677.18,-372283.16018400004,-31250350.220000003,-124583.91093599999,-496.6712614367999,43280.521831,22188.8178,2762507.8161,670595.3824,1874955.1040999999,627450.4589,2501.41939332,11375.64,1416267.18,343797.12,961241.58,321677.82,1282.4138159999998,176325263.91,42802741.44,119674576.71,40048888.589999996,159660.52009199996,10390312.959999999,29050856.64,9721818.56,38757.395328,81224913.51,27181775.79,108363.967452,9096333.91,36263.81290799999,144.57078419039996,5832.0,726084.0,176256.0,492804.0,164916.0,657.4608,90397458.0,21943872.0,61354098.0,20532042.0,81853.86959999999,5326848.0,14893632.0,4984128.0,19869.9264,41641938.0,13935402.0,55555.4376,4663458.0,18591.530399999996,74.11774752,11254483521.0,2732012064.0,7638585201.0,2556239229.0,10190806.765199998,663192576.0,1854257184.0,620523936.0,2473805.8368,5184421281.0,1734957549.0,6916651.9812,580600521.0,2314645.5347999996,9227.659566239998,160989184.0,450118656.0,150631424.0,600513.3312,1258511904.0,421158816.0,1679008.7808,140940064.0,561877.3631999999,2240.0030361599997,3518743761.0,1177541469.0,4694434.4772,394062201.0,1570984.3187999998,6262.949665439999,131872229.0,525727.1651999999,2095.8851937599998,8.355540737087997,155800.0
-121.32,37.95,40.0,964.0,230.0,742.0,209.0,1.2625,14718.542399999998,-4604.094,-4852.799999999999,-116952.48,-27903.6,-90019.43999999999,-25355.879999999997,-153.16649999999998,1440.2025000000003,1518.0,36583.8,8728.5,28158.9,7931.55,47.911875,1600.0,38560.0,9200.0,29680.0,8360.0,50.5,929296.0,221720.0,715288.0,201476.0,1217.05,52900.0,170660.0,48070.0,290.375,550564.0,155078.0,936.775,43681.0,263.8625,1.5939062499999999,-1785653.5639679998,558568.6840799999,588741.6959999999,14188674.873599999,3385264.752,10921158.460799998,3076175.3615999995,18582.159779999998,-174725.36730000004,-184163.75999999998,-4438346.616,-1058941.6199999999,-3416237.748,-962255.646,-5812.668675,-194112.0,-4678099.2,-1116144.0,-3600777.5999999996,-1014235.2,-6126.66,-112742190.72,-26899070.4,-86778740.16,-24443068.32,-147652.506,-6417828.0,-20704471.2,-5831852.399999999,-35228.295,-66794424.48,-18814062.959999997,-113649.54299999999,-5299378.92,-32011.7985,-193.37270624999996,54655.68487500001,57608.100000000006,1388355.2100000002,331246.575,1068630.2550000001,301002.3225,1818.2556562500001,60720.00000000001,1463352.0,349140.0,1126356.0,317262.0,1916.4750000000001,35266783.2,8414274.0,27145179.6,7646014.2,46187.0475,2007555.0000000002,6476547.000000001,1824256.5000000002,11019.73125,20893903.8,5885210.100000001,35550.61125,1657693.9500000002,10013.581875000002,60.4887421875,64000.0,1542400.0,368000.0,1187200.0,334400.0,2020.0,37171840.0,8868800.0,28611520.0,8059040.0,48682.0,2116000.0,6826400.0,1922800.0,11615.0,22022560.0,6203120.0,37471.0,1747240.0,10554.5,63.756249999999994,895841344.0,213738080.0,689537632.0,194222864.0,1173236.2,50995600.0,164516240.0,46339480.0,279921.5,530743696.0,149495192.0,903051.1,42108484.0,254363.45,1536.5256249999998,12167000.0,39251800.0,11056100.0,66786.25,126629720.0,35667940.0,215458.25,10046630.0,60688.375,366.5984375,408518488.0,115067876.0,695087.0499999999,32411302.0,195785.975,1182.6784375,9129329.0,55147.262500000004,333.12640624999995,2.012306640625,43000.0
-121.55,39.1,27.0,1783.0,441.0,1163.0,409.0,1.2857,14774.4025,-4752.6050000000005,-3281.85,-216723.65,-53603.549999999996,-141362.65,-49713.95,-156.276835,1528.8100000000002,1055.7,69715.3,17243.100000000002,45473.3,15991.900000000001,50.27087,729.0,48141.0,11907.0,31401.0,11043.0,34.7139,3179089.0,786303.0,2073629.0,729247.0,2292.4031,194481.0,512883.0,180369.0,566.9937,1352569.0,475667.0,1495.2691,167281.0,525.8513,1.6530244900000002,-1795828.623875,577679.13775,398908.8675,26342759.6575,6515511.5024999995,17182630.107499998,6042730.6225,18995.44929425,-185826.8555,-128320.335,-8473894.715,-2095898.8050000002,-5527279.615,-1943815.445,-6110.4242485,-88609.95,-5851538.55,-1447295.8499999999,-3816791.55,-1342276.65,-4219.474545,-386418267.95,-95575129.64999999,-252049604.95,-88639972.85,-278641.596805,-23639165.55,-62340928.65,-21923851.95,-68918.084235,-164404761.95,-57817323.85,-181749.959105,-20333005.55,-63917.225515000006,-200.92512675950002,59776.47100000001,41277.87,2725868.23,674205.2100000001,1778006.0300000003,625283.29,1965.5910170000002,28503.9,1882313.1,465563.7,1227779.1,431781.3,1357.3134900000002,124302379.9,30744447.3,81078893.9,28513557.7,89632.96121000001,7604207.100000001,20053725.3,7052427.9,22169.45367,52885447.9,18598579.7,58465.02181,6540687.100000001,20560.78583,64.63325755900001,19683.0,1299807.0,321489.0,847827.0,298161.0,937.2753,85835403.0,21230181.0,55987983.0,19689669.0,61894.8837,5250987.0,13847841.0,4869963.0,15308.8299,36519363.0,12843009.0,40372.265699999996,4516587.0,14197.985100000002,44.631661230000006,5668315687.0,1401978249.0,3697280507.0,1300247401.0,4087354.7273,346759623.0,914470389.0,321597927.0,1010949.7670999999,2411630527.0,848114261.0,2666064.8053,298262023.0,937592.8679000001,2947.3426656700003,85766121.0,226181403.0,79542729.0,250044.2217,596482929.0,209769147.0,659413.6731,73770921.0,231900.42330000002,728.98380009,1573037747.0,553200721.0,1738997.9633,194547803.0,611565.0619000001,1922.4674818700003,68417929.0,215073.18170000002,676.08701641,2.1252935867930005,47000.0
-118.32,34.05,42.0,3292.0,713.0,2224.0,674.0,3.5517,13999.622399999998,-4028.7959999999994,-4969.44,-389509.44,-84362.15999999999,-263143.68,-79747.68,-420.23714399999994,1159.4025,1430.1,112092.59999999999,24277.649999999998,75727.2,22949.699999999997,120.93538499999998,1764.0,138264.0,29946.0,93408.0,28308.0,149.1714,10837264.0,2347196.0,7321408.0,2218808.0,11692.196399999999,508369.0,1585712.0,480562.0,2532.3621,4946176.0,1498976.0,7898.980799999999,454276.0,2393.8458,12.61457289,-1656435.3223679997,476687.1427199999,587984.1407999999,46086756.940799996,9981730.771199998,31135160.2176,9435745.497599998,49722.45887807999,-137180.50379999998,-169209.43199999997,-13262796.431999998,-2872531.5479999995,-8960042.304,-2715408.5039999997,-14309.074753199997,-208716.47999999998,-16359396.479999999,-3543210.7199999997,-11052034.559999999,-3349402.5599999996,-17649.960048,-1282265076.48,-277720230.71999997,-866268994.56,-262529362.55999997,-1383420.6780479997,-60150220.08,-187621443.84,-56860095.839999996,-299629.083672,-585231544.3199999,-177358840.32,-934607.4082559999,-53749936.32,-283239.835056,-1492.5562643448,39477.655125,48694.90499999999,3816753.0299999993,826653.9824999998,2578511.1599999997,781437.2849999998,4117.849859249999,60064.2,4707889.199999999,1019661.2999999999,3180542.4,963887.3999999999,5079.286169999999,369008839.2,79922023.8,249293942.39999998,75550412.39999999,398119.28741999995,17309964.45,53993493.599999994,16363136.099999998,86226.929505,168417292.79999998,51040132.8,268960.29623999994,15468097.799999999,81510.44949,429.5262069045,74088.0,5807088.0,1257732.0,3923136.0,1188936.0,6265.1988,455165088.0,98582232.0,307499136.0,93189936.0,491072.24879999994,21351498.0,66599904.0,20183604.0,106359.2082,207739392.0,62956992.0,331757.1936,19079592.0,100541.5236,529.81206138,35676273088.0,7726969232.0,24102075136.0,7304315936.0,38490710.5488,1673550748.0,5220163904.0,1582010104.0,8336536.0331999995,16282811392.0,4934628992.0,26003444.793599997,1495476592.0,7880540.3736000005,41527.17395388,362467097.0,1130612656.0,342640706.0,1805574.1772999999,3526623488.0,1068769888.0,5631973.3104,323898788.0,1706812.0554,8994.19047057,11000295424.0,3333722624.0,17567333.2992,1010309824.0,5323913.0592,28054.81010736,306182024.0,1613452.0692,8502.22212786,44.803178533412996,291500.0
-118.02,33.83,26.0,3616.0,892.0,2257.0,821.0,3.1497,13928.720399999998,-3992.6166,-3068.52,-426760.32,-105273.84,-266371.14,-96894.42,-371.727594,1144.4688999999998,879.5799999999999,122329.28,30176.359999999997,76354.31,27774.43,106.554351,676.0,94016.0,23192.0,58682.0,21346.0,81.8922,13075456.0,3225472.0,8161312.0,2968736.0,11389.315200000001,795664.0,2013244.0,732332.0,2809.5324,5094049.0,1852997.0,7108.8729,674041.0,2585.9037000000003,9.92061009,-1643867.5816079997,471208.611132,362146.7304,50366252.9664,12424418.5968,31437121.9428,11435479.4484,43871.29064388,-135070.219578,-103808.03159999999,-14437301.625599999,-3561414.0071999994,-9011335.666199999,-3277938.2286,-12575.54450502,-79781.52,-11095768.32,-2737119.84,-6925649.64,-2519254.92,-9664.917444,-1543165317.12,-380670205.44,-963198042.24,-350370222.71999997,-1344166.979904,-93904265.28,-237603056.88,-86429822.64,-331581.013848,-601199662.98,-218690705.94,-838989.179658,-79550318.82,-305188.354674,-1170.8304028218,38717.38288699999,29756.191399999996,4138399.5423999997,1020866.2587999998,2583066.3073,939608.9669,3604.7336943299997,22869.079999999998,3180561.28,784585.36,1985212.0599999998,722135.1799999999,2770.413126,442342676.47999996,109117717.75999999,276097184.96,100432338.88,385300.533216,26917313.119999997,68108044.52,24774791.56,95046.481092,172331677.67,62686888.51,240493.170207,22802807.029999997,87481.12217100001,335.61423934469997,17576.0,2444416.0,602992.0,1525732.0,554996.0,2129.1972,339961856.0,83862272.0,212194112.0,77187136.0,296122.1952,20687264.0,52344344.0,19040632.0,73047.8424,132445274.0,48177922.0,184830.6954,17525066.0,67233.49620000001,257.93586234,47280848896.0,11663306752.0,29511304192.0,10734949376.0,41183763.7632,2877121024.0,7279890304.0,2648112512.0,10159269.158400001,18420081184.0,6700437152.0,25705684.406400003,2437332256.0,9350627.7792,35872.92608544,709732288.0,1795813648.0,653240144.0,2506102.9008,4543891708.0,1652873324.0,6341114.626800001,601244572.0,2306626.1004000003,8849.18420028,11497268593.0,4182214229.0,16044726.135300001,1521310537.0,5836384.650900001,22390.81697313,553387661.0,2123026.9377,8144.82088389,31.246945600473,217600.0
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,13966.512400000001,-4002.7565999999997,-4490.84,-314831.52,-73980.68000000001,-192278.86000000002,-71380.72,-443.49408600000004,1147.1769,1287.06,90229.68,21202.62,55106.49,20457.48,127.10394899999999,1444.0,101232.0,23788.0,61826.0,22952.0,142.6026,7096896.0,1667664.0,4334328.0,1609056.0,9997.192799999999,391876.0,1018502.0,378104.0,2349.1902,2647129.0,982708.0,6105.6429,364816.0,2266.6308,14.08275729,-1650562.4354320003,473045.774988,530727.4712,37206789.0336,8743036.762400001,22723515.674800005,8435773.4896,52412.13108348001,-135573.366042,-152104.7508,-10663343.5824,-2505725.6316,-6512484.9882000005,-2417664.9864000003,-15021.144692819998,-170651.92,-11963597.76,-2811265.8400000003,-7306596.680000001,-2712467.3600000003,-16852.775268,-838711169.2800001,-197084531.52,-512230883.04,-190158238.08,-1181468.245104,-46311905.68,-120366566.36000001,-44684330.720000006,-277627.29783600004,-312837705.22,-116136431.44000001,-721564.877922,-43113954.88,-267870.427944,-1664.3002565322001,38854.881602999994,43592.7222,3056079.2615999994,718132.7394,1866456.8162999998,692894.8476,4305.010752629999,48908.28,3428727.84,805699.5599999999,2094046.6199999999,777384.24,4829.950062,240371867.51999998,56483779.67999999,146803689.35999998,54498726.72,338604.9201359999,13272840.12,34496662.739999995,12806382.479999999,79567.072074,89658259.22999999,33284319.959999997,206798.12502299997,12356317.92,76770.785196,476.98298941229996,54872.0,3846816.0,903944.0,2349388.0,872176.0,5418.8988,269682048.0,63371232.0,164704464.0,61144128.0,379893.32639999996,14891288.0,38703076.0,14367952.0,89269.2276,100590902.0,37342904.0,232014.4302,13863008.0,86131.97039999999,535.14477702,18906130944.0,4442656896.0,11546649792.0,4286525184.0,26632521.6192,1043957664.0,2713289328.0,1007269056.0,6258242.6928,7051951656.0,2617934112.0,16265432.6856,971869824.0,6038304.4512,37516.46542056,245314376.0,637582252.0,236693104.0,1470593.0652,1657102754.0,615175208.0,3822132.4554,228374816.0,1418910.8808,8815.80606354,4306878883.0,1598865916.0,9933880.9983,593555632.0,3687808.3115999997,22912.64611083,220348864.0,1369045.0032,8505.98540316,52.848363282183,161900.0
-117.96,33.68,24.0,6517.0,1279.0,3441.0,1198.0,4.25,13914.561599999999,-3972.8927999999996,-2831.04,-768745.32,-150870.84,-405900.36,-141316.08,-501.33,1134.3424,808.3199999999999,219492.56,43076.72,115892.88,40348.64,143.14,576.0,156408.0,30696.0,82584.0,28752.0,102.0,42471289.0,8335243.0,22424997.0,7807366.0,27697.25,1635841.0,4401039.0,1532242.0,5435.75,11840481.0,4122318.0,14624.25,1435204.0,5091.5,18.0625,-1641361.6863359998,468642.43468799995,333949.47839999996,90681197.94719999,17796724.286399998,47880006.4656,16669644.796799997,59136.88679999999,-133807.029504,-95349.42719999999,-25891342.3776,-5081329.8911999995,-13670724.1248,-4759525.574399999,-16884.7944,-67944.95999999999,-18449887.68,-3620900.1599999997,-9741608.639999999,-3391585.92,-12031.92,-5009913250.44,-983225264.28,-2645252646.12,-920956893.3599999,-3267167.61,-192963804.35999998,-519146560.44,-180743266.32,-641201.07,-1396703138.76,-486268631.28,-1725076.5299999998,-169296663.84,-600593.34,-2130.6524999999997,38204.652032,27224.217599999996,7392509.4207999995,1450823.9296,3903272.1984,1358942.1952,4820.955199999999,19399.68,5267821.44,1033841.28,2781429.12,968367.36,3435.36,1430433013.52,280730984.24,755273898.96,262952086.88,932843.38,55095124.88,148226993.52,51605910.56,183076.06,398787400.08,138839670.24,492544.74,48337670.72,171481.72,608.345,13824.0,3753792.0,736704.0,1982016.0,690048.0,2448.0,1019310936.0,200045832.0,538199928.0,187376784.0,664734.0,39260184.0,105624936.0,36773808.0,130458.0,284171544.0,98935632.0,350982.0,34444896.0,122196.0,433.5,276785390413.0,54320778631.0,146143705449.0,50880604222.0,180502978.25,10660775797.0,28681571163.0,9985621114.0,35424782.75,77164414677.0,26865146406.0,95306237.25,9353224468.0,33181305.5,117713.3125,2092240639.0,5628928881.0,1959737518.0,6952324.25,15143975199.0,5272444722.0,18704415.75,1835625916.0,6512028.5,23101.9375,40743095121.0,14184896238.0,50322044.25,4938536964.0,17519851.5,62153.0625,1719374392.0,6099617.0,21638.875,76.765625,152100.0
